target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway,has_clinical_trials,is_high_confidence,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas,target_success,max_pchembl,drug_count
ENSG00000144579,Q9GZU7,CTDSP1,CTD small phosphatase 1,0.3656350097459279,0,0,0.0,0.0,0.0,0.0759913497014526,0.0,0.0,0.5976422597465776,0,0,-0.4555984555984556,0.0,0.0,0,6.39,1003
ENSG00000115355,Q3V6T2,CCDC88A,coiled-coil and HOOK domain protein 88A,0.3648508704560153,0,0,0.0,0.0821135497524987,0.0,0.2066964711879511,0.0,0.0,0.5879924085324194,0,0,-0.9235521235521236,0.0,0.0821135497524987,0,0.0,0
ENSG00000132313,Q9NZE8,MRPL35,mitochondrial ribosomal protein L35,0.3633252739296935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976424871993493,0,0,0.4644236072807501,0.0,0.0,0,0.0,0
ENSG00000196154,P26447,S100A4,S100 calcium binding protein A4,0.3631888940150644,0,0,0.0,0.0108655065784588,0.0,0.3115914135293328,0.0,0.0,0.5815971262173243,0,0,0.2829564258135686,0.0,0.0108655065784588,0,6.63,87
ENSG00000129351,Q12906,ILF3,interleukin enhancer binding factor 3,0.3630886529060564,0,0,0.0,0.0,0.0,0.0334361938686391,0.0,0.0,0.5955814538894028,0,0,-0.8797573083287369,0.0,0.0,0,7.76,6
ENSG00000168874,Q96SQ7,ATOH8,atonal bHLH transcription factor 8,0.3627050559718277,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966222757537334,0,0,-0.2955322669608383,0.0,0.0,0,0.0,0
ENSG00000084674,P04114,APOB,apolipoprotein B,0.3623650699748091,4,2,0.0,0.0,0.0,0.8750388557324885,0.5523110818182049,0.0,0.0,1,0,-0.6480970766685052,0.0,0.0,1,9.15,49
ENSG00000166926,Q96DS6,MS4A6E,membrane spanning 4-domains A6E,0.3623354190758103,0,0,0.0,0.0,0.0,0.037826805184723,0.5941229108682247,0.0,0.0,0,0,0.1548814120242692,0.0,0.0,0,0.0,0
ENSG00000148429,Q92738,USP6NL,USP6 N-terminal like,0.3623240346336374,0,0,0.0,0.0,0.0,0.1372049075493826,0.5891352792070734,0.0,0.0,0,0,-0.4265857694429122,0.0,0.0,0,0.0,0
ENSG00000131174,P24311,COX7B,cytochrome c oxidase subunit 7B,0.3618762352287269,0,0,0.0,0.0,0.0,0.081141874514551,0.0,0.0,0.5912018348405349,0,0,0.0,0.0,0.0,0,0.0,0
ENSG00000163686,Q9BV23,ABHD6,"abhydrolase domain containing 6, acylglycerol lipase",0.3616370508185793,0,0,0.0,0.0,0.0,0.1374615968232876,0.0,0.0,0.5879924085324194,0,0,0.1784886927744071,1.0,0.0,0,9.68,183
ENSG00000113721,P09619,PDGFRB,platelet derived growth factor receptor beta,0.3609462691243731,4,43,0.5492485886754993,0.0,0.0,0.8896123252862395,0.0,0.0,0.0,1,0,-0.6833976833976834,1.0,0.0,1,10.12,2763
ENSG00000123992,Q9ULA0,DNPEP,aspartyl aminopeptidase,0.3602282692413797,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5925481496522453,1,0,-0.0084942084942084,0.0,0.0,1,6.29,7
ENSG00000188906,Q5S007,LRRK2,leucine rich repeat kinase 2,0.3596948521348461,0,0,0.0,0.0,0.0,0.6305890821527539,0.0420432072924208,0.0,0.5554697974314395,0,0,-0.319249862107005,1.0,0.0,0,10.22,5529
ENSG00000112164,P43220,GLP1R,glucagon like peptide 1 receptor,0.35968938645708,4,15,0.5454490211904267,0.0,0.0,0.9242541440137392,0.0,0.0,0.0,1,0,-0.6955322669608384,0.0,0.0,1,11.0,2105
ENSG00000115946,Q9NRX1,PNO1,partner of NOB1 homolog,0.3596343700360911,0,0,0.0,0.0,0.0,0.5243875237886874,0.0,0.0,0.56535185436672,0,0,0.0531715388858247,0.0,0.0,0,0.0,0
ENSG00000185009,Q9Y2T2,AP3M1,adaptor related protein complex 3 subunit mu 1,0.3594095659601249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5912014449212608,0,0,-0.2500827357970215,0.0,0.0,0,5.49,2
ENSG00000156873,P15735,PHKG2,phosphorylase kinase catalytic subunit gamma 2,0.3594094408538857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5912012391309971,0,0,-0.1603971318257032,0.0,0.0,0,9.85,211
ENSG00000005379,O95153,TSPOAP1,TSPO associated protein 1,0.3591789770534256,0,0,0.0,0.0,0.0,0.1179846112435971,0.5849229131168915,0.0,0.0,0,0,-0.604522890237176,0.0,0.0,0,0.0,0
ENSG00000197361,Q6P050,FBXL22,F-box and leucine rich repeat protein 22,0.3589568461539808,0,0,0.0,0.0,0.0,0.0,0.5904567552165728,0.0,0.0,0,0,0.8126861555432985,0.0,0.0,0,0.0,0
ENSG00000213639,P62140,PPP1CB,protein phosphatase 1 catalytic subunit beta,0.3587941134874355,0,0,0.0,0.0,0.0,0.043925242149876,0.0,0.0,0.5879928102294082,0,0,-0.9260893546607832,0.0,0.0,0,0.0,0
ENSG00000068078,P22607,FGFR3,fibroblast growth factor receptor 3,0.3587573017914237,4,22,0.5454490211904267,0.0528083547788336,0.0,0.8701195941335367,0.0,0.0,0.0,1,0,-0.7324875896304468,1.0,0.0528083547788336,1,10.0,3860
ENSG00000170836,O15297,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",0.3577391121680398,0,0,0.0,0.0,0.0,0.1702206233312539,0.4930891588098747,0.0,0.3663273437906858,0,0,0.3665747380033095,1.0,0.0,0,8.22,33
ENSG00000126856,Q9NQW5,PRDM7,PR/SET domain 7,0.3576367861416106,0,0,0.0,0.0,0.0,0.076742819715167,0.5844482157467167,0.0,0.0,0,0,0.0586872586872586,0.0,0.0,0,4.35,2
ENSG00000164256,Q9NQV7,PRDM9,PR/SET domain 9,0.3573755765164695,0,0,0.0,0.0,0.0,0.0767107106846087,0.5840201511993447,0.0,0.0,0,0,0.1318257032542746,1.0,0.0,0,7.19,10
ENSG00000130208,P02654,APOC1,apolipoprotein C1,0.3565121189788598,0,0,0.0,0.0,0.0,0.8298983176493941,0.5449404487667465,0.0,0.0,0,0,0.6721456150027578,0.0,0.0,0,0.0,0
ENSG00000130204,O96008,TOMM40,translocase of outer mitochondrial membrane 40,0.3562702855098226,0,0,0.0,0.0,0.0,0.8052352043458736,0.5457758067385217,0.0,0.0,0,0,-0.7342526199669057,0.0,0.0,0,2.84,1
ENSG00000123374,P24941,CDK2,cyclin dependent kinase 2,0.3561315566014753,3,14,0.0,0.0,0.0,0.2315643890839097,0.0,0.0,0.5742311489815048,1,0,-0.8062879205736349,1.0,0.0,1,10.05,3405
ENSG00000168538,Q7Z392,TRAPPC11,trafficking protein particle complex subunit 11,0.3558960059418849,0,0,0.0,0.0126171738578522,0.0,0.0,0.0,0.0,0.5847910467938737,0,0,-0.2603419746276889,0.0,0.0126171738578522,0,0.0,0
ENSG00000135346,P01215,CGA,"glycoprotein hormones, alpha polypeptide",0.3558553741185899,0,0,0.0,0.0,0.0,0.7676794497958582,0.0,0.0,0.5469710967329536,0,0,-0.2943188086045228,0.0,0.0,0,0.0,0
ENSG00000196367,Q9Y4A5,TRRAP,transformation/transcription domain associated protein,0.3553036741543036,0,0,0.0,0.0,0.0,0.7495175826216057,0.0,0.0,0.5469716855427047,0,0,-0.990623276337562,0.0,0.0,0,5.76,2
ENSG00000160712,P08887,IL6R,interleukin 6 receptor,0.3548961753059121,4,5,0.0,0.0,0.0,0.4139404810819951,0.5630802359567327,0.0,0.0,1,0,-0.00584666298952,0.0,0.0,1,0.0,0
ENSG00000165629,P36542,ATP5F1C,ATP synthase F1 subunit gamma,0.3548917740645047,0,0,0.0,0.1182243331873712,0.0,0.1090914929347453,0.5754345482449988,0.0,0.0,0,0,-0.3136238279095422,0.0,0.1182243331873712,0,5.61,4
ENSG00000136950,Q9BPX5,ARPC5L,actin related protein 2/3 complex subunit 5 like,0.3542942176554161,0,0,0.0,0.0237947520727521,0.0,0.0,0.0,0.0,0.5815973477806404,0,0,-0.5583011583011583,0.0,0.0237947520727521,0,7.58,2
ENSG00000105647,O00459,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,0.3537397425855842,3,22,0.0,0.0,0.0,0.0269960581330524,0.0,0.0,0.5805252130907639,1,0,-0.3504688361831218,0.0,0.0,1,9.0,1029
ENSG00000186318,P56817,BACE1,beta-secretase 1,0.3536779086299091,3,4,0.5324107135989551,0.0,0.0,0.9872518047324006,0.0,0.0,0.0,1,0,-0.6246001103143961,1.0,0.0,1,10.96,15673
ENSG00000168243,P50150,GNG4,G protein subunit gamma 4,0.353653976663281,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.5811260067700887,0,0,0.9293987865416438,0.0,0.0,0,0.0,0
ENSG00000143437,P27540,ARNT,aryl hydrocarbon receptor nuclear translocator,0.3536173540683,0,0,0.0,0.0,0.0,0.0415197007357454,0.0,0.0,0.5795977111430365,0,0,-0.8092664092664092,0.0,0.0,0,0.0,0
ENSG00000141837,O00555,CACNA1A,calcium voltage-gated channel subunit alpha1 A,0.3535800276884404,4,6,0.0,0.0119909734487705,0.0,0.3323584581554114,0.0,0.4799185820152829,0.5500807373358241,1,0,-0.8610038610038611,0.0,0.0119909734487705,1,5.9,2
ENSG00000140836,Q15911,ZFHX3,zinc finger homeobox 3,0.3533376581619554,0,0,0.0,0.12607087829013,0.0,0.14543055636198,0.5711405147608517,0.0,0.0,0,0,-0.9627137341423057,0.0,0.12607087829013,0,0.0,0
ENSG00000115042,Q96GK7,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,0.3532027959516248,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.5794719525625476,0,0,0.158411472697187,0.0,0.0,0,0.0,0
ENSG00000149968,P08254,MMP3,matrix metallopeptidase 3,0.3531223299900472,3,2,0.0,0.0,0.0,0.6016132826690701,0.5507787550263581,0.0,0.0,1,0,0.468284611141754,0.0,0.0,1,10.52,2420
ENSG00000140455,Q9Y6I4,USP3,ubiquitin specific peptidase 3,0.352739503240613,0,0,0.0,0.0,0.0,0.1170486315968174,0.5743772666463741,0.0,0.0,0,0,-0.7339216767788197,0.0,0.0,0,4.96,3
ENSG00000146555,Q7Z5N4,SDK1,sidekick cell adhesion molecule 1,0.3523269957431277,0,0,0.0,0.0,0.0,0.0212775779164067,0.578487275820005,0.0,0.0,0,0,-0.3349145063430777,0.0,0.0,0,0.0,0
ENSG00000089225,Q99593,TBX5,T-box transcription factor 5,0.3520743179548194,0,0,0.0,0.0,0.0,0.0697431720593332,0.5756483603376998,0.0,0.0,0,0,-0.91130722559294,0.0,0.0,0,0.0,0
ENSG00000029725,Q15276,RABEP1,"rabaptin, RAB GTPase binding effector protein 1",0.3517939989592277,0,0,0.0,0.0953279967108872,0.0,0.3533901652700552,0.5588865072879975,0.0,0.0,0,0,-0.6982901268615554,0.0,0.0953279967108872,0,0.0,0
ENSG00000171475,Q8TF74,WIPF2,WAS/WASL interacting protein family member 2,0.3516340309260151,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.578411280210643,0,0,-0.3191395477109763,0.0,0.0,0,0.0,0
ENSG00000130227,Q9UIA9,XPO7,exportin 7,0.3509544943990913,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772934942231697,0,0,-0.9641478212906784,0.0,0.0,0,7.76,4
ENSG00000054282,Q86SQ7,SDCCAG8,SHH signaling and ciliogenesis regulator SDCCAG8,0.3509162186900488,0,0,0.0,0.0,0.0,0.0,0.5772305335881881,0.0,0.0,0,0,-0.2161059018201875,0.0,0.0,0,0.0,0
ENSG00000123595,P51151,RAB9A,"RAB9A, member RAS oncogene family",0.3507298818928321,0,0,0.0,0.008107531777078,0.0,0.0936382297987899,0.0,0.0,0.5720619448431341,0,0,0.0,0.0,0.008107531777078,0,9.0,21980
ENSG00000131446,P26572,MGAT1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.3501686449018109,0,0,0.0,0.0,0.0,0.2051488447928987,0.0,0.0,0.5657433892324882,0,0,-0.519911748483177,0.0,0.0,0,7.5,8
ENSG00000182578,P07333,CSF1R,colony stimulating factor 1 receptor,0.3497622490200385,4,20,0.0,0.0,0.0,0.5638924651011723,0.547137717850459,0.0,0.0,1,0,-0.7038058466629895,1.0,0.0,1,9.7,3811
ENSG00000174173,Q7L0Y3,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",0.3497310473358956,0,0,0.0,0.0359291594585936,0.0,0.174780104313341,0.0,0.0,0.5657435857229295,0,0,-0.3509100937672366,0.0,0.0359291594585936,0,0.0,0
ENSG00000065526,Q96T58,SPEN,spen family transcriptional repressor,0.3495876518724842,0,0,0.0,0.0,0.0,0.0820618714769193,0.3767993320455161,0.0,0.4790217119001831,0,0,-0.99580805295091,0.0,0.0,0,7.16,1
ENSG00000153904,O94760,DDAH1,dimethylarginine dimethylaminohydrolase 1,0.3495468182550756,0,0,0.0,0.0,0.0,0.1873386573295328,0.5656110409890032,0.0,0.0,0,0,0.2950910093767236,0.0,0.0,0,6.72,110
ENSG00000088367,Q9H4G0,EPB41L1,erythrocyte membrane protein band 4.1 like 1,0.3494761325496983,0,0,0.0,0.0,0.0,0.0,0.574861701237519,0.0,0.0,0,0,-0.8094870380584667,0.0,0.0,0,0.0,0
ENSG00000176974,P34896,SHMT1,serine hydroxymethyltransferase 1,0.3494039797522333,0,0,0.0,0.0,0.0,0.1168835892603192,0.0,0.0,0.5688988359014587,0,0,0.1955874241588526,0.0,0.0,0,9.77,103
ENSG00000008118,Q96NX5,CAMK1G,calcium/calmodulin dependent protein kinase IG,0.3489596391372049,0,0,0.0,0.0335994496834992,0.0,0.0121586159522324,0.0,0.0,0.5720619448431341,0,0,-0.5482625482625483,0.0,0.0335994496834992,0,9.0,40
ENSG00000146674,P17936,IGFBP3,insulin like growth factor binding protein 3,0.3488939646047204,0,0,0.0,0.0,0.0,0.8542397687099536,0.5311920907383504,0.0,0.0,0,0,-0.173634859349145,0.0,0.0,0,8.25,41
ENSG00000102575,P13686,ACP5,"acid phosphatase 5, tartrate resistant",0.3484203120971478,0,0,0.0,0.0,0.0,0.745670241130592,0.3626741546739085,0.0,0.4658859682934161,0,0,0.3003861003861003,0.0,0.0,0,0.0,0
ENSG00000241553,P59998,ARPC4,actin related protein 2/3 complex subunit 4,0.3482020615899742,0,0,0.0,0.0,0.0,0.0773423070294784,0.0,0.0,0.5688988359014587,0,0,-0.8368450082735797,0.0,0.0,0,4.8,4
ENSG00000198453,Q3ZCX4,ZNF568,zinc finger protein 568,0.3479517922309904,0,0,0.0,0.0,0.0,0.0,0.572354277161133,0.0,0.0,0,0,0.122669608383894,0.0,0.0,0,0.0,0
ENSG00000148143,Q96JM2,ZNF462,zinc finger protein 462,0.3478689295539769,0,0,0.0,0.0691255744771879,0.0,0.0,0.0,0.0,0.5687616956256065,0,0,-0.9980143408714838,0.0,0.0691255744771879,0,0.0,0
ENSG00000113282,Q14677,CLINT1,clathrin interactor 1,0.3475961877348539,0,0,0.0,0.0,0.0,0.0704186507233461,0.4981232117772438,0.0,0.2883250563397348,0,0,-0.7730832873690017,0.0,0.0,0,6.78,2
ENSG00000203879,P31150,GDI1,GDP dissociation inhibitor 1,0.347206281070214,0,0,0.0,0.0,0.0,0.358587892929895,0.0,0.0,0.5531985732641359,0,0,0.0,0.0,0.0,0,5.5,2
ENSG00000173198,Q9Y271,CYSLTR1,cysteinyl leukotriene receptor 1,0.3469607916050339,4,4,0.1519826994029052,0.0,0.0,0.4661991539766813,0.0,0.0,0.5223685003309778,1,0,0.0,1.0,0.0,1,10.1,276
ENSG00000152266,P01270,PTH,parathyroid hormone,0.3463095452476828,0,0,0.0,0.0,0.0,0.3914317838155122,0.0,0.0,0.5500813163837237,0,0,0.5318257032542746,0.0,0.0,0,0.0,0
ENSG00000177374,Q14526,HIC1,HIC ZBTB transcriptional repressor 1,0.3461373311272977,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.5687616956256065,0,0,-0.1157198014340871,0.0,0.0,0,0.0,0
ENSG00000112685,Q96KP1,EXOC2,exocyst complex component 2,0.3457705824785479,0,0,0.0,0.0,0.0,0.0604553404291556,0.0,0.0,0.5657435857229295,0,0,-0.5372311086596802,0.0,0.0,0,0.0,0
ENSG00000161929,Q6UWF3,SCIMP,SLP adaptor and CSK interacting membrane protein,0.345610296771423,0,0,0.0,0.0,0.0,0.0455575034099637,0.5662248197566595,0.0,0.0,0,0,0.4738003309431882,0.0,0.0,0,0.0,0
ENSG00000105664,P49747,COMP,cartilage oligomeric matrix protein,0.3455310913417511,0,0,0.0,0.0,0.0,0.4280262255341551,0.0,0.0,0.5469710967329536,0,0,0.1894098179812464,0.0,0.0,0,0.0,0
ENSG00000164258,O43181,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,0.3455106735302038,4,3,0.0,0.0240490835716714,0.0,0.4166660289545959,0.0,0.0,0.5469710967329536,1,0,0.6965250965250964,0.0,0.0240490835716714,1,6.06,18
ENSG00000116199,O75063,FAM20B,FAM20B glycosaminoglycan xylosylkinase,0.3450893390042495,0,0,0.0,0.0210411011712605,0.0,0.0121586159522324,0.5663235124339282,0.0,0.0,0,0,-0.3643684500827358,0.0,0.0210411011712605,0,0.0,0
ENSG00000105737,Q16478,GRIK5,glutamate ionotropic receptor kainate type subunit 5,0.3448208192117117,4,3,0.0,0.0,0.0,0.0,0.3351082092461761,0.0,0.4834270119773683,1,0,-0.5780474351902923,0.0,0.0,1,9.62,37
ENSG00000138600,Q8TCT8,SPPL2A,signal peptide peptidase like 2A,0.3446472919894155,0,0,0.0,0.0,0.0,0.2232079382339587,0.5557582282729975,0.0,0.0,0,0,0.1911748483177053,0.0,0.0,0,9.52,36
ENSG00000147862,O00712,NFIB,nuclear factor I B,0.3444102444590619,0,0,0.0,0.0145929152909688,0.0,0.3591174285523665,0.0,0.0,0.5482485415629336,0,0,-0.8863761720904578,0.0,0.0145929152909688,0,0.0,0
ENSG00000088538,Q8IZD9,DOCK3,dedicator of cytokinesis 3,0.3439066345804821,0,0,0.0,0.0,0.0,0.1631000060808106,0.5575452996833739,0.0,0.0,0,0,-0.8881412024269167,0.0,0.0,0,0.0,0
ENSG00000170442,O43790,KRT86,keratin 86,0.3438370700217122,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655858715704906,0,0,0.1389961389961389,0.0,0.0,0,0.0,0
ENSG00000117408,O94829,IPO13,importin 13,0.3436079785515809,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652090334977505,0,0,-0.8686155543298401,0.0,0.0,0,0.0,0
ENSG00000189171,Q99584,S100A13,S100 calcium binding protein A13,0.3434498937928436,0,0,0.0,0.0,0.0,0.1725223168788779,0.0,0.0,0.5563228802295498,0,0,0.5662437948152235,0.0,0.0,0,0.0,0
ENSG00000149485,O60427,FADS1,fatty acid desaturase 1,0.3431313549099002,0,0,0.0,0.0,0.0,0.1208214412352693,0.2896221380820291,0.0,0.4893345683618506,0,0,-0.7642581356867071,0.0,0.0,0,9.28,49
ENSG00000013364,Q14764,MVP,major vault protein,0.3430168282568056,0,0,0.0,0.0,0.0,0.4073466207145259,0.0,0.0,0.5438693051149942,0,0,-0.0493105350248207,0.0,0.0,0,0.0,0
ENSG00000157404,P10721,KIT,"KIT proto-oncogene, receptor tyrosine kinase",0.3430013368963279,4,37,0.5492485886754993,0.0,0.0,0.2992513072708518,0.0,0.0,0.0,1,0,-0.9308328736900164,0.0,0.0,1,10.7,5631
ENSG00000149357,Q6IAA8,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",0.3427122666203425,0,0,0.0,0.0,0.0,0.0227974049104357,0.0,0.0,0.5625957851395268,0,0,-0.2924434638720353,0.0,0.0,0,0.0,0
ENSG00000105974,Q03135,CAV1,caveolin 1,0.3422867805174561,0,0,0.0,0.0365193293227898,0.0,0.504423067154907,0.5370030690449171,0.0,0.0,0,0,-0.0017650303364589,0.0,0.0365193293227898,0,0.0,0
ENSG00000161281,P24310,COX7A1,cytochrome c oxidase subunit 7A1,0.3414876214803872,0,0,0.0,0.0382103585818321,0.0,0.2158154331521254,0.0,0.0,0.5500813163837237,0,0,0.9489244346387204,0.0,0.0382103585818321,0,0.0,0
ENSG00000168067,Q12851,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,0.3412192820862916,0,0,0.0,0.0,0.0,0.0364758478566972,0.0,0.0,0.5594560168006465,0,0,-0.1755102040816326,1.0,0.0,0,9.32,637
ENSG00000058272,O14974,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,0.3411860634463577,0,0,0.0,0.0202676617790573,0.0,0.0379956748507263,0.0,0.0,0.5588749908266692,0,0,-0.9777164920022064,0.0,0.0202676617790573,0,5.72,1
ENSG00000132744,Q96HD9,ACY3,aminoacylase 3,0.3404797548023816,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.5594554121684383,0,0,0.383011583011583,0.0,0.0,0,0.0,0
ENSG00000170425,P29275,ADORA2B,adenosine A2b receptor,0.3402508435962068,4,8,0.4475046149085543,0.0,0.0,0.1290805952995475,0.0,0.0,0.4372549153278103,1,0,0.6159955874241589,1.0,0.0,1,10.08,4122
ENSG00000155093,Q92932,PTPRN2,protein tyrosine phosphatase receptor type N2,0.3401738672774027,0,0,0.0,0.0479817595417631,0.0,0.1566035267905299,0.5506637435517714,0.0,0.0,0,0,-0.2687258687258687,0.0,0.0479817595417631,0,0.0,0
ENSG00000163545,Q9H093,NUAK2,NUAK family kinase 2,0.3401101749476969,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5594554121684383,0,0,-0.0116933259790402,1.0,0.0,0,10.07,82
ENSG00000099822,Q9UL51,HCN2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,0.3400468562715583,0,0,0.0,0.0,0.0,0.6175563685738051,0.0,0.0,0.5284734393254834,0,0,-0.5353557639271924,0.0,0.0,0,5.3,1
ENSG00000205629,Q9UIC8,LCMT1,leucine carboxyl methyltransferase 1,0.3398218815706755,0,0,0.0,0.0,0.0,0.3022301592118626,0.0,0.0,0.5438696834936553,0,0,-0.022504136789851,0.0,0.0,0,0.0,0
ENSG00000120029,Q5T2E6,ARMH3,armadillo like helical domain containing 3,0.3396178340213364,0,0,0.0,0.0,0.0,0.0334361938686391,0.556973739036117,0.0,0.0,0,0,-0.3410921125206839,0.0,0.0,0,0.0,0
ENSG00000174279,Q03828,EVX2,even-skipped homeobox 2,0.3395075925815459,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.558464209932068,0,0,0.4254826254826254,0.0,0.0,0,0.0,0
ENSG00000272333,Q9UMN6,KMT2B,lysine methyltransferase 2B,0.3387230998098647,0,0,0.0,0.0,0.0,0.0424773723968605,0.0,0.0,0.555049910271779,0,0,-0.987865416436845,0.0,0.0,0,0.0,0
ENSG00000137265,Q15306,IRF4,interferon regulatory factor 4,0.3386867479068898,0,0,0.0,0.0,0.0,0.177308824172148,0.0,0.0,0.5482485415629336,0,0,-0.8116933259790402,0.0,0.0,0,0.0,0
ENSG00000138801,O43252,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,0.3386840366563467,0,0,0.0,0.0340186583925997,0.0,0.1254447280009065,0.0,0.0,0.5500813163837237,0,0,0.0251516822945394,0.0,0.0340186583925997,0,4.51,2
ENSG00000132470,P16144,ITGB4,integrin subunit beta 4,0.3386400752636963,0,0,0.0,0.012270331535468,0.0,0.1336721615181752,0.0,0.0,0.550080927707456,0,0,-0.1876447876447876,0.0,0.012270331535468,0,5.46,3
ENSG00000010361,Q9BT04,FUZ,fuzzy planar cell polarity protein,0.3385755134989058,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.5563230798191694,0,0,0.309873138444567,0.0,0.0,0,0.0,0
ENSG00000188290,Q9HCC6,HES4,hes family bHLH transcription factor 4,0.3383062914097251,0,0,0.0,0.0,0.0,0.232533530086445,0.0,0.0,0.5448614842186247,0,0,0.9762824048538334,0.0,0.0,0,0.0,0
ENSG00000136371,P49914,MTHFS,methenyltetrahydrofolate synthetase,0.3382059336442212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563230798191694,0,0,0.0411472697186983,0.0,0.0,0,0.0,0
ENSG00000150630,P49767,VEGFC,vascular endothelial growth factor C,0.3381512479087822,3,1,0.0,0.0,0.0,0.316921197068402,0.5403870660834097,0.0,0.0,1,0,-0.8155543298400441,0.0,0.0,1,0.0,0
ENSG00000185129,Q00577,PURA,purine rich element binding protein A,0.3379783688959755,0,0,0.0,0.0,0.0,0.4238801892057277,0.0,0.0,0.5347547436277161,0,0,-0.9846662989520132,0.0,0.0,0,0.0,0
ENSG00000055609,Q8NEZ4,KMT2C,lysine methyltransferase 2C,0.3369442156473621,0,0,0.0,0.0,0.0,0.1793395852954282,0.5452806702557259,0.0,0.0,0,0,-0.95565361279647,0.0,0.0,0,0.0,0
ENSG00000137198,P36959,GMPR,guanosine monophosphate reductase,0.3368334786123497,0,0,0.0,0.0123336987284411,0.0,0.693754050670775,0.5191037107790042,0.0,0.0,0,0,0.4115830115830117,0.0,0.0123336987284411,0,0.0,0
ENSG00000204435,P67870,CSNK2B,casein kinase 2 beta,0.3368264751097014,0,0,0.0,0.0,0.0,0.0794531778545188,0.0,0.0,0.5500813163837237,0,0,-0.9322669608383894,0.0,0.0,0,7.34,191
ENSG00000144218,P51826,AFF3,ALF transcription elongation factor 3,0.3366885704172154,0,0,0.0,0.0102195690155397,0.0,0.0744715227074235,0.5498764548597913,0.0,0.0,0,0,-0.8734693877551021,0.0,0.0102195690155397,0,0.0,0
ENSG00000066926,P22830,FECH,ferrochelatase,0.3365518567454565,0,0,0.0,0.0,0.0,0.0704186507233461,0.0,0.0,0.5500813163837237,0,0,-0.1880860452289023,0.0,0.0,0,6.61,42
ENSG00000107249,Q8NEA6,GLIS3,GLIS family zinc finger 3,0.3363504868979626,0,0,0.0,0.0,0.0,0.0550284226895882,0.5505195896769213,0.0,0.0,0,0,-0.1996690568119139,0.0,0.0,0,0.0,0
ENSG00000134463,Q96DC8,ECHDC3,enoyl-CoA hydratase domain containing 3,0.3363348301191576,0,0,0.0,0.0,0.0,0.1228154786098586,0.5471044826686413,0.0,0.0,0,0,0.7490347490347491,0.0,0.0,0,0.0,0
ENSG00000128294,O60704,TPST2,tyrosylprotein sulfotransferase 2,0.3363062178226262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531981915439604,0,0,-0.0211803640375068,0.0,0.0,0,4.52,2
ENSG00000112062,Q16539,MAPK14,mitogen-activated protein kinase 14,0.3361356848528178,3,22,0.1730914076533087,0.0244452478305621,0.0,0.4988934959763382,0.0,0.0,0.4982527381137063,1,0,-0.6155543298400441,1.0,0.0244452478305621,1,10.52,7000
ENSG00000239789,Q9Y2R5,MRPS17,mitochondrial ribosomal protein S17,0.3353350867688459,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.550080927707456,0,0,0.048869277440706,0.0,0.0,0,7.54,4
ENSG00000103202,O00746,NME4,NME/NM23 nucleoside diphosphate kinase 4,0.3344110213993561,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500807373358241,0,0,0.7430777716492003,0.0,0.0,0,5.11,3
